"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-04-30","64","H,,S","69",",,W","51",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-01","57","H,,S","75",",,W","50",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-02","72","H,,S","76",",,W","63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-03","63","H,,S","67",",,W","49",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-04","54","H,,S","61",",,W","44",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-05","55","H,,S","60",",,W","53",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-06","60","H,,S","66",",,W","53",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-07","54","H,,S","58",",,W","47",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-08","51","H,,S","60",",,W","43",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-09","54","H,,S","64",",,W","45",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-10","55","H,,S","64",",,W","49",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-11","54","H,,S","62",",,W","46",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-12","54","H,,S","62",",,W","45",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-13","51","H,,S","53",",,W","43",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-14","53","H,,S","70",",,W","44",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-15","61","H,,S","71",",,W","53",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-16","67","H,,S","81",",,W","55",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-17","76","H,,S","92",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-18","84","H,,S","94",",,W","74",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-19","85","H,,S","93",",,W","66",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-20","65","H,,S","66",",,W","53",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-21","59","H,,S","66",",,W","51",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-22","57","H,,S","60",",,W","55",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-23","62","H,,S","70",",,W","56",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-24","63","H,,S","70",",,W","57",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-25","58","H,,S","59",",,W","56",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-26","63","H,,S","76",",,W","55",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-27","67","H,,S","74",",,W","58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-28","65","H,,S","71",",,W","58",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-29","60","H,,S","61",",,W","57",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-30","57","H,,S","59",",,W","55",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-05-31","64","H,,S","80",",,W","58",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-01","71","H,,S","82",",,W","61",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-02","70","H,,S","80",",,W","58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-03","65","H,,S","76",",,W","55",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-04","65","H,,S","70",",,W","54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-05","63","H,,S","71",",,W","56",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-06","58","H,,S","60",",,W","53",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-07","59","H,,S","70",",,W","52",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-08","62","H,,S","72",",,W","54",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-09","67","H,,S","84",",,W","52",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-10","76","H,,S","88",",,W","61",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-11","82","H,,S","94",",,W","67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-12","85","H,,S","97",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-13","87","H,,S","99",",,W","72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-14","80","H,,S","83",",,W","69",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-15","70","H,,S","74",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-16","67","H,,S","71",",,W","64",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-17","67","H,,S","73",",,W","64",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-18","76","H,,S","89",",,W","68",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-19","81","H,,S","91",",,W","69",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-20","76","H,,S","87",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-21","78","H,,S","87",",,W","68",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-22","76","H,,S","84",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-23","81","H,,S","87",",,W","77",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-24","79","H,,S","88",",,W","69",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-25","78","H,,S","86",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-26","74","H,,S","82",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-27","71","H,,S","80",",,W","62",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-28","70","H,,S","81",",,W","58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-29","75","H,,S","86",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","40.6825","-74.1694","2.1","2017-06-30","80","H,,S","91",",,W","73",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-12",,,"88",",,7","66",",,7","77",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-13",,,"92",",,7","68",",,7","79",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-14",,,"94",",,7","68",",,7","70",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-15",,,"82",",,7","56",",,7","65",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-16",,,"72",",,7","52",",,7","63",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-17",,,"66",",,7","62",",,7","64",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-18",,,"70",",,7","64",",,7","69",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-19",,,"79",",,7","69",",,7","74",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-20",,,"81",",,7","68",",,7","71",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-21",,,"83",",,7",,,"75",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-22",,,"84",",,7","53",",,7","67",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-23",,,"82",",,7","67",",,7","76",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-24",,,"81",",,7","69",",,7","70",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-25",,,"84",",,7","61",",,7","68",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-26",,,"82",",,7","57",",,7","66",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-27",,,"78",",,7","59",",,7","61",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-28",,,"77",",,7","55",",,7","62",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-29",,,"78",",,7","60",",,7","69",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00308577","SYOSSET, NY US","40.8216","-73.4908","80.8","2017-06-30",,,"76",",,7","67",",,7","70",",,7,0800",,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-01",,,"48",",,W","33",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-02",,,"40",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-03",,,"45",",,W","37",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-04",,,"52",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-05",,,"34",",,W","26",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-06",,,"34",",,W","25",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-07",,,"25",",,W","20",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-08",,,"25",",,W","14",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-09",,,"27",",,W","6",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-10",,,"45",",,W","11",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-11",,,"53",",,W","41",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-12",,,"69",",,W","46",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-13",,,"63",",,W","33",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-14",,,"34",",,W","28",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-15",,,"41",",,W","26",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-16",,,"45",",,W","25",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-17",,,"43",",,W","38",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-18",,,"44",",,W","39",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-19",,,"50",",,W","33",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-20",,,"47",",,W","40",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-21",,,"50",",,W","42",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-22",,,"51",",,W","45",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-23",,,"46",",,W","37",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-24",,,"41",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-25",,,"54",",,W","37",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-26",,,"57",",,W","43",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-27",,,"44",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-28",,,"40",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-29",,,"45",",,W","30",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-30",,,"38",",,W","29",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-01-31",,,"32",",,W","26",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-01",,,"49",",,W","28",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-02",,,"46",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-03",,,"35",",,W","25",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-04",,,"36",",,W","21",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-05",,,"42",",,W","28",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-06",,,"51",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-07",,,"40",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-08",,,"63",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-09",,,"43",",,W","19",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-10",,,"35",",,W","15",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-11",,,"50",",,W","29",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-12",,,"39",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-13",,,"40",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-14",,,"42",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-15",,,"50",",,W","29",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-16",,,"37",",,W","29",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-17",,,"43",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-18",,,"66",",,W","29",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-19",,,"66",",,W","40",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-20",,,"55",",,W","39",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-21",,,"50",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-22",,,"59",",,W","41",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-23",,,"67",",,W","40",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-24",,,"74",",,W","48",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-25",,,"68",",,W","45",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-26",,,"47",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-27",,,"56",",,W","30",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-02-28",,,"62",",,W","43",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-03-01",,,"73",",,W","54",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-03-02",,,"64",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-03-03",,,"40",",,W","25",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-03-04",,,"31",",,W","17",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-03-05",,,"38",",,W","15",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-03-06",,,"49",",,W","23",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-03-07",,,"57",",,W","42",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-03-08",,,"63",",,W","48",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-03-09",,,"62",",,W","48",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-03-10",,,"48",",,W","24",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-03-11",,,"29",",,W","18",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","40.85","-74.06139","2.7","2017-03-12",,,"31",",,W","19",",,W",,,,,,,,,,,,,,,,,,,,
